Sentence,Global Reporting Initiative,Integrated Reporting,Task Force on Climate-related Financial Disclosure
68 Shell Sustainability Report 2022,0.7721394896507263,0.11522097885608673,0.11263956129550934
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Road transport safety [A]
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Road transport safety performance SHS-4 - -
Severe motor vehicle incident 
frequency rate [B]Number of severe 
motor vehicle incidents 
per 100 million 
kilometres driven 3.1 1.7 2.1 3.5 3.1 SHS-4
Number of severe motor vehicle 
incidents [B] Number 14 8 10 20 19SHS-4 - -
Number of road-transport-related 
fatalities (employees and contractors) Number 1 0 0 2 0 SHS-4 - -
Kilometres driven Million km 456 473 471 579 605SHS-4 - -
[A] In line with industry standards, we distinguish three contract modes.",0.5049340724945068,0.31253042817115784,0.18253549933433533
"Mode 1: contractor/supplier performs work under Shell's HSSE Management System (HSSE MS); Mode 2: contractor/ 
supplier performs work under its own HSSE MS, which is materially equivalent to Shell's HSSE MS; Mode 3: contractor/supplier performs work under its own HSSE MS. Also in line with 
industry standards, we report on safety performance only for contract modes 1 and 2.",0.4200343191623688,0.3612729012966156,0.218692809343338
"[B] Severe motor vehicle incident is defined as a motor vehicle incident resulting in a fatality, serious injury or a rollover of a vehicle.",0.5078957676887512,0.2917099893093109,0.20039425790309906
"Process safety [A]
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Operational process safety events
[B] [C] Number 66 103 103 130 121 SHS-6 EM-EP-540a.l -
Tier 1 Number 15 38 34 41 35 SHS-6 EM-EP-540a.l -
Upstream Number 3 7 10 7 6 SHS-6 EM-EP-540a.l -
Integrated Gas, Renewables and 
Energy Solutions Number 2 2 3 1 0 SHS-6 EM-EP-540a.l -
Downstream Number 9 29 20 32 28 SHS-6 EM-EP-540a.l -
Other Number 1 0 1 1 1 SHS-6 EM-EP-540a.l -
Tier 2 Number 51 65 69 89 86 SHS-6 EM-EP-540a.l -
Upstream Number 1 13 14 22 23 SHS-6 EM-EP-540a.l -
Integrated Gas, Renewables and 
Energy Solutions Number 10 4 3 7 6 SHS-6 EM-EP-540a.l
Downstream Number 38 46 49 59 54 SHS-6 EM-EP-540a.l -
Other Number 2 2 3 1 3 SHS-6 EM-EP-540a.l -
[A] We have updated some of our historical figures following a review of the data.",0.4311954379081726,0.36276814341545105,0.20603640377521515
[B] Process safety events are classified according to guidance from the International Association of Oil & Gas Producers and the American Petroleum Institute.,0.4230276644229889,0.4211169183254242,0.1558554768562317
"[C] In 2022, there were three Tier 1 sabotage-related events (not included in the above data).",0.45770347118377686,0.376748263835907,0.16554822027683258
"The classification of sabotage-related process safety events is made on the best-endeavours 
basis.",0.46409380435943604,0.39985430240631104,0.13605189323425293
[A] Does not include COVID-19-related occupational illnesses.,0.5184447169303894,0.25593218207359314,0.2256230264902115
"There were 122 COVID-19-related employee occupational illnesses in 2022.Health
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Total recordable occupational illness 
frequency (TROIF) (employees only) [A]Number per million 
hours 0.2 0.4 0.2 0.5 0.4 SHS-3 EM-EP-320a.l 403-10
69 Shell Sustainability Report 2022",0.7157138586044312,0.2097577303647995,0.07452841103076935
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Security [A]
[A] Data obtained from an internal survey completed by the senior Shell representative in each country.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Using armed security % of countries 16 14 14 20 21 SHS-7 - -
Using armed company security % of countries 1 3 1 1 3 SHS-7 - -
Using armed contractor security % of countries 9 8 8 11 10SHS-7 - -
ID More in this report Our Powering Progress targets I greenhouse gas end energy date I Letter from the CEQ
@ More on Shell websites Qur strategy; Powering Progress I Our approach | Transport sofety I Community rood safety
70 Shell Sustainability Report 2022",0.6034260392189026,0.30139315128326416,0.09518082439899445
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Greenhouse gas and energy data
Net carbon intensity (NCI)
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
NET CARBON INTENSITY [A] [B]
Net carbon intensity gCO2e/MJ 76 77 75 78 79 - -
Estimated total enerqy delivered by
Shell Trillion (10A12) MJ 16.2917.8918.4021.0522.00 - -
Share of energy delivered per 
energy product type [C] [D] [E]
Oil products and gas-to-liquids % 44 45 47 56 55 - -
Gas % 22 25 21 17 21 - -
Liquefied natural gas % 20 18 19 18 16 - -
Biofuels % 1 1 1 1 1 - -
Power % 12 12 12 9 7 - -
Total estimated greenhouse gas 
emissions covered by the net carbon
intensity calculation [F] [G] Million tonnes CO2e 1,2401,3751,3841,646 1,731 - -
Carbon intensity of energy 
products type [H] [1]
Oil products and gas-to-liquids gCO2e/MJ 91 91 89 89 88 - -
Gas gCO2e/MJ 65 66 67 66 67 - -
Liquefied natural gas gCO2e/MJ 70 70 70 71 71 - -
Biofuels gCO2e/MJ 39 41 38 39 37 - -
Power gCO2e/MJ 58 66 48 57 62 - -
[A] The net carbon intensity calculation uses Shell's energy product sales volume data, as disclosed in the Annual Report and Sustainability Report This excludes certain contracts held for 
trading purposes and is reported net rather than gross.",0.4166368842124939,0.350128173828125,0.23323498666286469
"Business-specific methodologies for net volumes have been applied to oil products, pipeline gas and power.",0.5593305230140686,0.2387922704219818,0.2018771767616272
"Paper trades that do 
not result in physical product delivery are excluded.",0.3702232539653778,0.35113394260406494,0.27864277362823486
"Retail sales volumes from markets where Shell operates under trademark licensing agreements are also excluded from the scope of 
Shell's net carbon intensity metric.",0.5289196372032166,0.26835376024246216,0.20272663235664368
[B] Acquisitions and divestments are included in the actual performance tracking with the target and baseline year unchanged.,0.6574128270149231,0.21967270970344543,0.12291442602872849
"Note that acquisitions and divestments could have a material 
impact on meeting the targets.",0.5400485992431641,0.26291024684906006,0.19704118371009827
[C] Percentage of delivered energy may not add up to 100% because of rounding.,0.39908939599990845,0.3254917562007904,0.27541884779930115
"[D] Total volume of energy products sold by Shell, aggregated on an energy basis, with electricity represented as fossil equivalents.",0.5717646479606628,0.23826976120471954,0.18996557593345642
"This value is derived from energy product sales figures 
disclosed by Shell in the Annual Report and the Sustainability Report.",0.7672788500785828,0.1206728145480156,0.11204829812049866
[E] Lower heating values are used for the energy content of the different products.,0.5015937089920044,0.2724515497684479,0.22595472633838654
"A fossil-equivalence approach is used to account for electrical energy, in order to assess electrical energy 
on the same basis as our other energy products.",0.49593138694763184,0.29893168807029724,0.20513688027858734
[F] Total CO2e emissions estimated using Shell's Net Carbon Footprint value and the estimate of total delivered energy.,0.7254058122634888,0.1386023610830307,0.1359918713569641
"Note, this estimated value is calculated from the portfolio average 
intensity value, which is determined in Shell's Net Carbon Footprint calculation.",0.648859977722168,0.18666574358940125,0.1644742637872696
"Total CO2e emissions are only intended to give an indication of the scope of the emissions included within 
Shell's Net Carbon Footprint and do not represent an inventory of emissions.",0.7217137217521667,0.15011869370937347,0.12816756963729858
"Carbon offsets were included in the total estimated GHG emissions covered by the Net Carbon Footprint 
calculation.",0.6355435252189636,0.19049231708049774,0.17396418750286102
"[G]
[H]
[I]These numbers include well-to-wheel emissions associated with energy products sold by Shell, on an equity boundary basis; they also include the well-to-tank emissions associated with the 
manufacturing of energy products by others that are sold by Shell.",0.4079219102859497,0.30620360374450684,0.28587451577186584
Emissions associated with the manufacturing and use of non-energy products are excluded.,0.39226001501083374,0.3298555314540863,0.27788442373275757
Emissions included in the carbon intensity of power have been calculated using the market-based method.,0.5991979241371155,0.20732881128787994,0.19347326457500458
The carbon intensity of biofuels reflects the global average for biofuels sold by Shell for 2022.,0.6398698687553406,0.19672276079654694,0.1634073555469513
"Sales of gas and power [A] [B]
Unit 2022 2021 2020 2019 [A] 2018 Ipieca SASB GRI
Gas TBtu 2,8763,6303,009 2,7203,246 - - -
Power TWh 243 247 252 207 179 - - -
In certain cases, prior to 2019, it was not possible to disaggregate sales of Shell and third-party gas volumes.",0.4049300253391266,0.39362040162086487,0.20144955813884735
"To avoid double-counting these sales volumes were not included in the above 
figures.",0.5924561023712158,0.2342178076505661,0.17332607507705688
"[A] From 2019, gas and power sales volumes are reported based on a revised methodology.",0.4896601438522339,0.258121132850647,0.25221872329711914
Sales volumes reported exclude those related to pure trading activities.,0.460264652967453,0.3766320049762726,0.16310331225395203
"[B] For 2018-2021, table shows sales of gas and power produced by third-parties.",0.6079704761505127,0.19609978795051575,0.19592970609664917
"From 2022, Shell's own power generation is also included.",0.5984482765197754,0.2093869000673294,0.19216488301753998
71 Shell Sustainability Report 2022,0.7775759696960449,0.11311091482639313,0.10931315273046494
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Scope 1 GHG emissions (operational control) [A] [B] [C] [D]
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Direct GHG emissions (Scope 1) Million tonnes CO2e 51 60 63 70 71 CCE-4 EM-EP-110a.l 305-1
Carbon dioxide (CO2) Million tonnes 49 58 61 67 69 CCE-4 EM-EP-110a.l 305-1
Methane (CH4) Thousand tonnes 40 55 67 91 92CCE-4 EM-EP-110a.l 305-1
Nitrous oxide (N2O) Thousand tonnes 1 1 1 1 1 CCE-4 EM-EP-110a.l 305-1
Hydrofluorocarbons (HFCs) Tonnes 26 25 30 29 31 CCE-4 EM-EP-110a.l 305-1
Sulphur hexafluoride (SF6) Tonnes 0.01 0.01 0.01 0.01 0.03CCE-4 EM-EP-110a.l 305-1
Perfluorocarbons (PFC) Tonnes 0 0 0 0 0 CCE-4 EM-EP-110a.l 305-1
Nitrogen trifluoride (NF3) Tonnes 0 0 0 0 0 CCE-4 EM-EP-110a.l 305-1
Scope 1 emissions by business
Upstream Million tonnes CO2e 8.3 11.7 12.8 12.9 14.8 CCE-4 EM-EP-110a.l 305-1
Integrated Gas Million tonnes CO2e 14.7 15.5 14.1 16.3 13.0CCE-4 EM-EP-110a.l 305-1
Downstream Million tonnes CO2e 27.3 32.6 35.8 40.2 42.7CCE-4 EM-EP-110a.l 305-1
Refining [E] Million tonnes CO2e 14.6 20.1 23.4 28.0 29.1 CCE-4 EM-EP-110a.l 305-1
Chemicals Million tonnes CO2e 11.5 11.0 10.8 10.5 11.6CCE-4 EM-EP-110a.l 305-1
Other Downstream [F] Million tonnes CO2e 1.2 1.4 1.6 1.8 2.1CCE-4 EM-EP-110a.l 305-1
Other [G] Million tonnes CO2e 0.2 0.2 0.2 0.2 0.8 CCE-4 EM-EP-110a.l 305-1
Scope 1 emissions by country
USA Million tonnes CO2e 10 13 16 19 20CCE-4 EM-EP-110a.l 305-1
Middle East Million tonnes CO2e 8 9 9 9 10 CCE-4 EM-EP-110a.l 305-1
Netherlands Million tonnes CO2e 7 7 7 7 7CCE-4 EM-EP-110a.l 305-1
Singapore Million tonnes CO2e 4 5 6 6 7CCE-4 EM-EP-110a.l 305-1
Australia Million tonnes CO2e 5 5 4 7 4 CCE-4 EM-EP-110a.l 305-1
Canada Million tonnes CO2e 4 5 5 6 6CCE-4 EM-EP-110a.l 305-1
Nigeria Million tonnes CO2e 3 5 5 4 4 CCE-4 EM-EP-110a.l 305-1
Germany Million tonnes CO2e 3 3 3 3 4 CCE-4 EM-EP-110a.l 305-1
Malaysia Million tonnes CO2e 2 2 3 2 3CCE-4 EM-EP-110a.l 305-1
United Kingdom Million tonnes CO2e 2 2 2 2 2CCE-4 EM-EP-110a.l 305-1
International waters Million tonnes CO2e 1 1 1 2 2 CCE-4 EM-EP-110a.l 305-1
Rest of the world Million tonnes CO2e 1 2 3 3 4 CCE-4 EM-EP-110a.l 305-1
72 Shell Sustainability Report 2022",0.430142343044281,0.2981732189655304,0.2716844975948334
"Sustainability at Achieving net-zero
Shell Our core values emissions Respecting nature Powering livesGenerating
shareholder valueOur
performance
data Ck «- =
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Scope 1 emissions by source
CO2 emissions Million tonnes 49 58 61 67 69CCE-4 EM-EP-110a.2 305-1
Combustion Million tonnes 41 47 50 53 54 CCE-4 EM-EP-110a.2 305-1
Flaring Million tonnes 4 5 4 7 6CCE-4 EM-EP-110a.2 305-1
Venting and process Million tonnes 4 6 6 8 9CCE-4 EM-EP-110a.2 305-1
Fugitives Million tonnes 0 0 0 0 0 CCE-4 EM-EP-110a.2 305-1
CH4 emissions Thousand tonnes 40 55 67 91 92CCE-4 EM-EP-110a.2 305-1
Combustion Thousand tonnes 6 7 11 13 13CCE-4 EM-EP-110a.2 305-1
Flaring Thousand tonnes 12 19 15 19 18 CCE-4 EM-EP-110a.2 305-1
Venting and process Thousand tonnes 16 22 29 44 45CCE-4 EM-EP-110a.2 305-1
Fugitives Thousand tonnes 6 7 12 15 16CCE-4 EM-EP-110a.2 305-1
Other greenhouse gases Million tonnes CO2e 0.2 0.2 0.3 0.3 0.3 CCE-4 EM-EP-110a.2 305-1
Methane (CH4) emissions
Methane emissions in CO2 
equivalent [H] Million tonnes CO2e 1.0 1.4 1.7 2.3 2.3 CCE-4 EM-EP-110a.l 305-1
Methane emissions intensity - assets 
with marketed gas % 0.05 0.06 0.06 0.08 0.08 CCE-4 EM-EP-110a.l 305-1
Methane emissions intensity - assets 
without marketed gas % 0.01 0.01 0.01 0.01 0.01CCE-4 EM-EP-110a.l 305-1
Upstream flaring [1]
GHG emissions from flaring Million tonnes CO2e 3.0 4.5 3.8 5.9 5.2 CCE-4 EM-EP-110a.2 305-1
Total hydrocarbons flared Million tonnes 0.8 1.3 1.1 1.8 1.5CCE-4 EM-EP-110a.2 305-1
Nigeria Million tonnes 0.4 0.8 0.6 0.7 0.6 CCE-4 EM-EP-110a.2 305-1
Rest of the world Million tonnes 0.4 0.4 0.5 1.2 1.0 CCE-4 EM-EP-110a.2 305-1
Total hydrocarbons flared - routine Million tonnes 0.1 0.2 0.3 0.5 0.6 - - -
Total hydrocarbons flared - non-routineMillion tonnes 0.7 1.0 0.8 1.4 0.9 - - -
Upstream flaring intensity [J] % 0.6 0.8 0.6 0.9 0.8 - - -
GHG emissions from exported energy 
[K] Million tonnes CO2e 2 3 3 3 3CCE-4 EM-EP-110a.2 305-1
[A] Greenhouse gas emissions (GHG) comprise carbon dioxide, methane, nitrous oxide, hydrofluorocarbons, perfluorocarbons, sulphur hexafluoride and nitrogen trifluoride.",0.41577574610710144,0.3906428813934326,0.19358134269714355
"The data are 
calculated using locally regulated methods where they exist.",0.4660997688770294,0.2783084213733673,0.25559183955192566
"Where there is no locally regulated method, the data are calculated using the 2009 API Compendium, which is the 
recognised industry standard under the GHG Protocol Corporate Accounting and Reporting Standard.",0.46136948466300964,0.28603342175483704,0.2525971233844757
There are inherent limitations to the accuracy of such data.,0.3855714201927185,0.32319575548171997,0.29123279452323914
"Oil and gas industry 
guidelines (Ipieca/API/IOGP) indicate that several sources of uncertainty can contribute to the overall uncertainty of a corporate emissions inventory.",0.538820207118988,0.27542728185653687,0.1857525259256363
"We have estimated the overall 
uncertainty for our direct GHG emissions to be around 3% for 2022.",0.3775343894958496,0.3772363066673279,0.24522924423217773
[B] GHG emissions were calculated using global warming potential (GWP) factors from the IPCC's Fourth Assessment Report.,0.5629726052284241,0.3043878972530365,0.13263949751853943
"For comparison, our Scope 1 emissions would have been 51 
million tonnes in 2022 if we were to use GWPs from IPCC's Fifth Assessment Report.",0.5308017730712891,0.31529781222343445,0.15390048921108246
[C] GHG emissions in this table do not include carbon credits.,0.5204542279243469,0.24089175462722778,0.23865404725074768
[D] Split by business or country may not add up to the total due to rounding.,0.397029310464859,0.3871903717517853,0.21578025817871094
[E] Includes Scotford Upgrader and Quest Carbon Capture and Storage.,0.5352486371994019,0.26442569494247437,0.20032565295696259
"Excludes CO2 captured and sequestered by Quest, but Scope 1 and 2 GHG emissions from operating Quest are 
included.",0.6636145710945129,0.20423731207847595,0.1321481168270111
[F] Includes emissions from other Downstream assets and activities (e.g.,0.5308383703231812,0.28817710280418396,0.1809845119714737
"shipping, lubricants and trading & supply).",0.8352530598640442,0.10447896271944046,0.060268010944128036
[G] Includes emissions from assets and activities reported by the Projects & Technology business and Global Functions.,0.6533527970314026,0.23886650800704956,0.10778073966503143
[H] Methane emissions were converted to CO2 equivalents using GWPs from the IPCC's Fourth Assessment Report.,0.6261789202690125,0.273212730884552,0.10060838609933853
"For comparison, our methane emissions would have been 1.1 million tonnes 
in CO2 equivalents in 2022 if we were to use GWPs from IPCC's Fifth Assessment Report.",0.5615403056144714,0.2845523953437805,0.15390723943710327
[I] Includes Upstream and Integrated Gas businesses.,0.4190835952758789,0.3396093249320984,0.2413071095943451
"[J] Calculated as total hydrocarbons flared divided by sum of total oil and gas wellhead production, LNG and GTL production x 100%.",0.405333936214447,0.3565714657306671,0.23809465765953064
"[K] GHG emissions related to energy production (in the form of electricity, heat or steam) that was exported to another facility or public grid.",0.4229681193828583,0.3416145443916321,0.23541736602783203
This is a subset of our Scope 1 GHG emissions.,0.641951858997345,0.18204475939273834,0.1760033816099167
73 Shell Sustainability Report 2022,0.7713800072669983,0.11782632768154144,0.1107935979962349
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Scope 2 GHG emissions (operational control) [A] [B]
[A] Split by business or country may not add up to the total due to rounding.",0.458622008562088,0.2792598009109497,0.26211822032928467
"[B] We estimated the uncertainty of our 2022 Scope 2 GHG emissions to be around 7% for the market-based method and 6% for the location-based method.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Scope 2 emissions - market-based 
method Million tonnes CO2e 7 8 8 10 11 CCE-4 - 305-2
Scope 2 emissions - location-based 
method Million tonnes CO2e 8 9 10 11 11 CCE-4 - 305-2
Scope 2 emissions by business 
(market-based method)
Upstream Million tonnes CO2e 0.5 0.6 0.6 1.1 1.4 CCE-4 -305-2
Integrated Gas Million tonnes CO2e 1.4 1.4 1.5 1.6 2.4 CCE-4 -305-2
Downstream Million tonnes CO2e 5.2 5.6 6.0 6.9 6.8CCE-4 -305-2
Other Million tonnes CO2e 0.1 0.1 0.1 0.2 0.2 CCE-4 -305-2
Scope 2 emissions by country 
(market-based method)
USA Million tonnes CO2e 2.3 2.6 3.0 3.1 3.2CCE-4 -305-2
Netherlands Million tonnes CO2e 1.5 1.5 1.4 1.7 1.8 CCE-4 -305-2
Australia Million tonnes CO2e 1.4 1.3 1.4 1.6 2.4 CCE-4 -305-2
Canada Million tonnes CO2e 1.0 1.2 1.3 2.3 2.0CCE-4 -305-2
Singapore Million tonnes CO2e 0.6 0.5 0.5 0.5 0.5 CCE-4 -305-2
Germany Million tonnes CO2e 0.2 0.2 0.3 0.3 0.4 CCE-4 -305-2
Rest of the world Million tonnes CO2e 0.2 0.2 0.2 0.3 0.4 CCE-4 -305-2
Scope 2 emissions by business 
(location-based method)
Upstream Million tonnes CO2e 0.4 0.6 0.6 1.1 1.2CCE-4 -305-2
Integrated Gas Million tonnes CO2e 2.4 2.6 2.7 2.7 2.4 CCE-4 -305-2
Downstream Million tonnes CO2e 5.2 5.5 6.1 7.1 6.8 CCE-4 -305-2
Other Million tonnes CO2e 0.2 0.1 0.2 0.2 0.2CCE-4 -305-2
Scope 2 emissions by country 
(location-based method)
USA Million tonnes CO2e 2.3 2.6 3.1 3.2 3.4 CCE-4 -305-2
Australia Million tonnes CO2e 2.3 2.5 2.6 2.6 2.4 CCE-4 -305-2
Netherlands Million tonnes CO2e 1.3 1.4 1.3 1.6 1.7CCE-4 -305-2
Canada Million tonnes CO2e 1.0 1.2 1.4 2.3 2.0 CCE-4 -305-2
Singapore Million tonnes CO2e 0.6 0.5 0.5 0.5 0.5CCE-4 -305-2
Germany Million tonnes CO2e 0.2 0.2 0.3 0.4 0.3CCE-4 -305-2
Rest of the world Million tonnes CO2e 0.3 0.3 0.4 0.4 0.4 CCE-4 -305-2
74 Shell Sustainability Report 2022",0.3932688236236572,0.3907385468482971,0.21599265933036804
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
GHG intensities (operational control)
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Upstream and Integrated Gas GHG 
intensity [A]Tonne CO2e/tonne 
production 0.1790.1720.1590.1680.158 CCE-4 305-4
Upstream and Integrated Gas GHG 
intensity [B] kg CO2e/boe 23 22 21 22 21 CCE-4 305-4
Refinery GHG intensity [C] Tonne CO2e/UEDC™ 0.98 1.05 1.05 1.06 1.05CCE-4 305-4
Chemical GHG intensity [D]Tonne CO2e/tonne 
production 1.00 0.95 0.98 1.04 0.96 CCE-4 305-4
[A] In tonnes of Scope 1 and Scope 2 GHG emissions per tonne of oil and gas available for sale, liquefied natural gas and gas-to-liquids production in Integrated Gas and Upstream.",0.49942511320114136,0.3506806194782257,0.14989426732063293
"2021 
figure does not include Prelude Floating Liquefied Natural Gas (FLNG).",0.5706868171691895,0.27722084522247314,0.15209238231182098
"[B] In kilograms of Scope 1 and Scope 2 GHG emissions per boe of oil and gas available for sale, liquefied natural gas and gas-to-liquids production in Integrated Gas and Upstream.",0.42226192355155945,0.3149387836456299,0.26279932260513306
"2021 
figure does not include Prelude Floating Liquefied Natural Gas (FLNG).",0.5706868171691895,0.27722084522247314,0.15209238231182098
[C] UEDC (Utilised Equivalent Distillation Capacity) is a proprietary metric of Solomon Associates.,0.3941921293735504,0.32440289855003357,0.28140494227409363
"It is a complexity-weighted normalisation parameter that reflects the operating cost 
intensity of a refinery based on size and configuration of its particular mix of process and non-process facilities.",0.43382740020751953,0.3357383608818054,0.23043419420719147
"n/a = not available
[A] Split by business may not add up to the total due to rounding.",0.4003385603427887,0.3582508862018585,0.24141056835651398
[B] Available in June 2023.,0.4431973099708557,0.352520614862442,0.2042820304632187
"[D] Chemical GHG intensity refers to high-value chemicals, which include olefin products 
hydrogen production.",0.4782804548740387,0.3104146122932434,0.21130488812923431
"(ethylene and propylene) plus the contained butadiene, benzene, acetylene, and high-purity
Scope 1 and 2 GHG emissions (equity boundary) [A]
Unit2022
[B] 2021 2020 2019 2018 Ipieca SASB GRI
Direct GHG emissions (Scope 1) Million tonnes CO2e n/a 91 98 105 102CCE-4 EM-EP-110a.l 305-1
Upstream Million tonnes CO2e n/a 18.5 20.1 21.7 22.2 CCE-4 EM-EP-110a.l 305-1
Integrated Gas Million tonnes CO2e n/a 24.5 24.2 25.9 25.2 CCE-4 EM-EP-110a.l 305-1
Downstream Million tonnes CO2e n/a 47.6 53.2 57.3 53.8CCE-4 EM-EP-110a.l 305-1
Other Million tonnes CO2e n/a 0.2 0.2 0.2 0.8 CCE-4 EM-EP-110a.l 305-1
Scope 2 emissions (market-based 
method) Million tonnes CO2e n/a 9 9 11 11 CCE-4 - 305-2
Upstream Million tonnes CO2e n/a 0.7 0.7 1.2 1.3CCE-4-305-2
Integrated Gas Million tonnes CO2e n/a 1.1 1.0 1.1 1.8 CCE-4-305-2
Downstream Million tonnes CO2e n/a 6.7 7.1 8.0 7.7 CCE-4-305-2
Other Million tonnes CO2e n/a 0.1 0.1 0.2 0.2CCE-4-305-2
Scope 2 emissions (location-based 
method) Million tonnes CO2e n/a 10 10 12 11- - -
Upstream Million tonnes CO2e n/a 0.7 0.8 1.2 1.2 CCE-4-305-2
Integrated Gas Million tonnes CO2e n/a 1.8 1.7 1.8 1.8CCE-4-305-2
Downstream Million tonnes CO2e n/a 7.0 7.5 8.3 7.6 CCE-4-305-2
Other Million tonnes CO2e n/a 0.1 0.2 0.2 0.3 CCE-4-305-2
75 Shell Sustainability Report 2022",0.3756730556488037,0.32495447993278503,0.29937249422073364
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Scope 3 GHG emissions [A] [B]
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Purchased goods and services 
(Category 1)
Third-party products [C] Million tonnes CO2e 144 147 147 178 190 CCE-4 305-3
Fuel and energy-related activities 
(not included in Scope 1 or 
Scope 2) (Category 3)
Third-party power [D] Million tonnes CO2e 115 136 103 102 96 CCE-4 305-3
Downstream transport and 
distribution (Category 9)
Sold own energy products [E] Million tonnes CO2e 5 6 - - - - - 305-3
Use of sold products (Category 11)
Use of sold products [F] Million tonnes CO2e 910 1,0101,054 1,271 1,351CCE-4 305-3
Own production [G] Million tonnes CO2e 332 380 452 564 594CCE-4 305-3
Third-party products [H] Million tonnes CO2e 578 630 602 708 757 CCE-4 305-3
[A]
[B]
[C]
[D]
[E]
[F]
[G]
[H]The values in this table reflect estimated Scope 3 emissions included in our net carbon intensity.",0.5142138600349426,0.2446582168340683,0.2411278933286667
"This excludes certain contracts held for trading purposes and reported net rather than 
gross.",0.40347012877464294,0.3617691695690155,0.23476067185401917
"Business-specific methodologies for net volumes have been applied to oil products, pipeline gas and power.",0.5593305230140686,0.2387922704219818,0.2018771767616272
"Paper trades that do not result in physical product delivery are 
excluded.",0.37500008940696716,0.34457293152809143,0.2804270386695862
Retail sales volumes from markets where Shell operates under trademark licensing agreements are also excluded from the scope of Shell's carbon intensity metric.,0.5704686045646667,0.24628618359565735,0.18324515223503113
Estimated emissions from other Scope 3 categories are published on www.shell.com/ghg.,0.5219484567642212,0.3665640950202942,0.11148742586374283
2022 data will be available around June 2023.,0.4255084693431854,0.3243725597858429,0.2501189410686493
"This category includes estimated well-to-tank emissions from purchased third-party refined oil products, natural gas, liquefied natural gas, crude oil and biofuels.",0.49077194929122925,0.28473687171936035,0.22449123859405518
This category includes estimated well-to-wire emissions from the generation of purchased power included in our net carbon intensity.,0.581293523311615,0.23702092468738556,0.18168550729751587
"Estimated emissions from the transport and distribution of sold own oil products, crude oil, liquefied natural gas, gas-to-liquids, natural gas and biofuels.",0.5685694217681885,0.2542771100997925,0.17715348303318024
"This category includes estimated emissions from the sales volumes of oil products, natural gas, liquefied natural gas, gas-to-liquids and biofuels.",0.4362058937549591,0.2848701477050781,0.27892398834228516
"This category includes estimated emissions from our refinery production, natural gas, liquefied natural gas, gas-to-liquids and biofuel products.",0.4741206169128418,0.2970546782016754,0.22882473468780518
Estimated as the difference between own production and total sold products.,0.5244066715240479,0.27777165174484253,0.1978216916322708
"Other greenhouse gas data (operational control) [A]
[A] We have updated some of our historical figures following a review of the data.",0.5243442058563232,0.30178743600845337,0.1738682985305786
"[B] CO2 captured and transferred to another organisation (for example, sold or given for free) as product or feedstock, which is not included in our Scope 1 emissions.",0.4596259593963623,0.28858739137649536,0.25178661942481995
"[C] Direct biogenic CO2, which is not included in our Scope 1 emissions.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Carbon capture and storage and 
CO2 transfer out
CO2 captured and stored Million tonnes 0.97 1.05 0.94 1.13 1.07CCE-3 EM-EP-530a.l 305-5
CO2 transferred out [B] Million tonnes 0.35 0.39 0.30 0.43 0.46 CCE-3 EM-EP-530a.l 305-5
Biogenic CO2
Biogenic CO2 [C] Thousand tonnes 7.94 3.60 0.27 0.00 0.00 - - -
Carbon credits
[A] Carbon credits retired includes what Shell retires for customer solutions linked with our energy and non-energy products, Shell's corporate travel, and Shell Group and asset retirements.",0.4350118637084961,0.4008135199546814,0.16417460143566132
[B] One carbon credit represents the avoidance or removal of one metric tonne of CO2 equivalent.,0.49698004126548767,0.2686043679714203,0.23441554605960846
